response_id,raw_sample_id,base_task_id,question_id,context_id,domain,source_dataset,dataset_role,source_kind,model,mode,question,retrieved_context,answer,document_status,constraint_family,expected_constraints,provided_faithfulness_score,provided_faithfulness_method,natural_noise_type,source_id,source_url,retrieved_source_id,target_source_id,include_llm_judge_pool,recommended_for_ragas,recommended_for_dual_judge,material_or_source_key,task_type,original_constraint_family,pi_sret_constraint_score,pi_sret_violation,pi_sret_violations,lexical_support,embedding_support,nli_support
resp_ba3fc655ec229587,rag_mpc_0009_current_gap,task_872a77f3ae2176a1,q_e31bc4c90dcf3410,ctx_1abe5004c39bdc85,materials,local_rag_naive,local_rag,materials_project_derived,local_rule_rag,naive_context,What is the band gap of O2?,"[rank=1 score=25.3749 doc_id=h1ctx_0008_mpc_0003_incorrect_gap] A noisy retrieved note reports O2 (mp-1180008) with band gap -1.277299999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=25.3749 doc_id=h1ctx_0023_mpc_0008_incorrect_gap] A noisy retrieved note reports O2 (mp-12957) with band gap -1.0933 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.3749 doc_id=h1ctx_0026_mpc_0009_incorrect_gap] A noisy retrieved note reports O2 (mp-2204849) with band gap -2.720399999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.",The retrieved context reports a -1.277299999999999 eV band gap for O2.,outdated_or_incorrect,band_gap,"['non_negative_band_gap', 'valid_chemical_symbols']",,,,,https://materialsproject.org/materials/mp-1180008,,,False,False,False,mpc_0009,band_gap,band_gap,0.0,True,non_negative_band_gap,0.6363636363636364,0.30919374668772387,0.75
resp_281247f19aefbe8e,rag_mpc_0009_current_gap,task_872a77f3ae2176a1,q_e31bc4c90dcf3410,ctx_1abe5004c39bdc85,materials,qwen_max_naive,llm_generation,derived_response,qwen-max,naive_context,What is the band gap of O2?,"[rank=1 score=25.3749 doc_id=h1ctx_0008_mpc_0003_incorrect_gap] A noisy retrieved note reports O2 (mp-1180008) with band gap -1.277299999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=25.3749 doc_id=h1ctx_0023_mpc_0008_incorrect_gap] A noisy retrieved note reports O2 (mp-12957) with band gap -1.0933 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.3749 doc_id=h1ctx_0026_mpc_0009_incorrect_gap] A noisy retrieved note reports O2 (mp-2204849) with band gap -2.720399999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.",-1.277299999999999 eV,outdated_or_incorrect,band_gap,[],0.5,qwen_judge,,,qwen_output,,,True,True,True,mpc_0009,band_gap,band_gap,0.0,True,non_negative_band_gap,0.5,0.1341587124088137,0.45
resp_5b632997cf709f73,rag_mpc_0009_incomplete_stability,task_f2732af0b53155bd,q_f448d88bbb0b17a8,ctx_25d5abc3f2d4bde5,materials,deepseek_r1_naive,llm_generation,derived_response,deepseek-r1,naive_context,Is O2 thermodynamically stable?,"[rank=1 score=24.7444 doc_id=h1ctx_0008_mpc_0003_incorrect_gap] A noisy retrieved note reports O2 (mp-1180008) with band gap -1.277299999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.7444 doc_id=h1ctx_0023_mpc_0008_incorrect_gap] A noisy retrieved note reports O2 (mp-12957) with band gap -1.0933 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.7444 doc_id=h1ctx_0026_mpc_0009_incorrect_gap] A noisy retrieved note reports O2 (mp-2204849) with band gap -2.720399999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.","O2 has a band gap of -1.277299999999999 eV, -1.0933 eV, and -2.720399999999999 eV.",outdated_or_incorrect,band_gap,[],0.0,qwen_judge,,,qwen_output,,,True,True,True,mpc_0009,stability,band_gap,0.0,True,non_negative_band_gap,0.6666666666666666,0.23300984431452454,0.75
resp_d4dc77e26c18a1c2,rag_mpc_0009_incomplete_stability,task_f2732af0b53155bd,q_f448d88bbb0b17a8,ctx_25d5abc3f2d4bde5,materials,local_rag_naive,local_rag,materials_project_derived,local_rule_rag,naive_context,Is O2 thermodynamically stable?,"[rank=1 score=24.7444 doc_id=h1ctx_0008_mpc_0003_incorrect_gap] A noisy retrieved note reports O2 (mp-1180008) with band gap -1.277299999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.7444 doc_id=h1ctx_0023_mpc_0008_incorrect_gap] A noisy retrieved note reports O2 (mp-12957) with band gap -1.0933 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.7444 doc_id=h1ctx_0026_mpc_0009_incorrect_gap] A noisy retrieved note reports O2 (mp-2204849) with band gap -2.720399999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.",The retrieved context is insufficient to establish thermodynamic stability.,outdated_or_incorrect,band_gap,"['cautious_stability_claim', 'valid_chemical_symbols']",,,,,https://materialsproject.org/materials/mp-1180008,,,False,False,False,mpc_0009,stability,stability,1.0,False,,0.2222222222222222,0.10144427746584773,0.2222222222222222
resp_503918d1f680ec34,rag_mpc_0009_incomplete_stability,task_f2732af0b53155bd,q_f448d88bbb0b17a8,ctx_25d5abc3f2d4bde5,materials,qwen_max_naive,llm_generation,derived_response,qwen-max,naive_context,Is O2 thermodynamically stable?,"[rank=1 score=24.7444 doc_id=h1ctx_0008_mpc_0003_incorrect_gap] A noisy retrieved note reports O2 (mp-1180008) with band gap -1.277299999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.7444 doc_id=h1ctx_0023_mpc_0008_incorrect_gap] A noisy retrieved note reports O2 (mp-12957) with band gap -1.0933 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.7444 doc_id=h1ctx_0026_mpc_0009_incorrect_gap] A noisy retrieved note reports O2 (mp-2204849) with band gap -2.720399999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.","The retrieved context does not provide a direct answer about the thermodynamic stability of O2. The information provided is related to the band gap, which is marked as outdated or incorrect and does not directly indicate stability.",outdated_or_incorrect,band_gap,[],0.5,qwen_judge,,,qwen_output,,,True,True,True,mpc_0009,stability,band_gap,1.0,False,,0.3225806451612903,0.2072222981306907,0.3225806451612903
resp_029923af0636fbc0,rag_mpc_0009_incorrect_gap,task_872a77f3ae2176a1,q_e31bc4c90dcf3410,ctx_1abe5004c39bdc85,materials,deepseek_r1_naive,llm_generation,derived_response,deepseek-r1,naive_context,What is the band gap of O2?,"[rank=1 score=25.3749 doc_id=h1ctx_0008_mpc_0003_incorrect_gap] A noisy retrieved note reports O2 (mp-1180008) with band gap -1.277299999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=25.3749 doc_id=h1ctx_0023_mpc_0008_incorrect_gap] A noisy retrieved note reports O2 (mp-12957) with band gap -1.0933 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.3749 doc_id=h1ctx_0026_mpc_0009_incorrect_gap] A noisy retrieved note reports O2 (mp-2204849) with band gap -2.720399999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.","-1.277299999999999 eV, -1.0933 eV, -2.720399999999999 eV",outdated_or_incorrect,band_gap,[],0.0,qwen_judge,,,qwen_output,,,True,True,True,mpc_0009,band_gap,band_gap,0.0,True,non_negative_band_gap,0.75,0.16907379577641293,0.75
resp_40165c018dbdbe1d,rag_mpc_0009_incorrect_gap,task_872a77f3ae2176a1,q_e31bc4c90dcf3410,ctx_1abe5004c39bdc85,materials,local_rag_naive,local_rag,materials_project_derived,local_rule_rag,naive_context,What is the band gap of O2?,"[rank=1 score=25.3749 doc_id=h1ctx_0008_mpc_0003_incorrect_gap] A noisy retrieved note reports O2 (mp-1180008) with band gap -1.277299999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=25.3749 doc_id=h1ctx_0023_mpc_0008_incorrect_gap] A noisy retrieved note reports O2 (mp-12957) with band gap -1.0933 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.3749 doc_id=h1ctx_0026_mpc_0009_incorrect_gap] A noisy retrieved note reports O2 (mp-2204849) with band gap -2.720399999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.",The retrieved context reports a -1.277299999999999 eV band gap for O2.,outdated_or_incorrect,band_gap,"['non_negative_band_gap', 'valid_chemical_symbols']",,,,,https://materialsproject.org/materials/mp-1180008,,,False,False,False,mpc_0009,band_gap,band_gap,0.0,True,non_negative_band_gap,0.6363636363636364,0.30919374668772387,0.75
resp_7ffb909da98471af,rag_mpc_0009_incorrect_gap,task_872a77f3ae2176a1,q_e31bc4c90dcf3410,ctx_1abe5004c39bdc85,materials,qwen_max_naive,llm_generation,derived_response,qwen-max,naive_context,What is the band gap of O2?,"[rank=1 score=25.3749 doc_id=h1ctx_0008_mpc_0003_incorrect_gap] A noisy retrieved note reports O2 (mp-1180008) with band gap -1.277299999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=25.3749 doc_id=h1ctx_0023_mpc_0008_incorrect_gap] A noisy retrieved note reports O2 (mp-12957) with band gap -1.0933 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.3749 doc_id=h1ctx_0026_mpc_0009_incorrect_gap] A noisy retrieved note reports O2 (mp-2204849) with band gap -2.720399999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.",-1.277299999999999 eV,outdated_or_incorrect,band_gap,[],0.5,qwen_judge,,,qwen_output,,,True,True,True,mpc_0009,band_gap,band_gap,0.0,True,non_negative_band_gap,0.5,0.1341587124088137,0.45
resp_3b0b5aa16a0a2ba9,rag_mpc_0010_current_gap,task_5d6ef1b6e7f3ed49,q_e31bc4c90dcf3410,ctx_1abe5004c39bdc85,materials,deepseek_r1_naive,llm_generation,derived_response,deepseek-r1,naive_context,What is the band gap of O2?,"[rank=1 score=25.3749 doc_id=h1ctx_0008_mpc_0003_incorrect_gap] A noisy retrieved note reports O2 (mp-1180008) with band gap -1.277299999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=25.3749 doc_id=h1ctx_0023_mpc_0008_incorrect_gap] A noisy retrieved note reports O2 (mp-12957) with band gap -1.0933 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.3749 doc_id=h1ctx_0026_mpc_0009_incorrect_gap] A noisy retrieved note reports O2 (mp-2204849) with band gap -2.720399999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.","-1.277299999999999 eV, -1.0933 eV, -2.720399999999999 eV",outdated_or_incorrect,band_gap,[],0.0,qwen_judge,,,qwen_output,,,True,True,True,mpc_0010,band_gap,band_gap,0.0,True,non_negative_band_gap,0.75,0.16907379577641293,0.75
resp_b53d41809210bea1,rag_mpc_0010_current_gap,task_5d6ef1b6e7f3ed49,q_e31bc4c90dcf3410,ctx_1abe5004c39bdc85,materials,local_rag_naive,local_rag,materials_project_derived,local_rule_rag,naive_context,What is the band gap of O2?,"[rank=1 score=25.3749 doc_id=h1ctx_0008_mpc_0003_incorrect_gap] A noisy retrieved note reports O2 (mp-1180008) with band gap -1.277299999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=25.3749 doc_id=h1ctx_0023_mpc_0008_incorrect_gap] A noisy retrieved note reports O2 (mp-12957) with band gap -1.0933 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.3749 doc_id=h1ctx_0026_mpc_0009_incorrect_gap] A noisy retrieved note reports O2 (mp-2204849) with band gap -2.720399999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.",The retrieved context reports a -1.277299999999999 eV band gap for O2.,outdated_or_incorrect,band_gap,"['non_negative_band_gap', 'valid_chemical_symbols']",,,,,https://materialsproject.org/materials/mp-1180008,,,False,False,False,mpc_0010,band_gap,band_gap,0.0,True,non_negative_band_gap,0.6363636363636364,0.30919374668772387,0.75
resp_adf2517f617f9b5b,rag_mpc_0010_current_gap,task_5d6ef1b6e7f3ed49,q_e31bc4c90dcf3410,ctx_1abe5004c39bdc85,materials,qwen_max_naive,llm_generation,derived_response,qwen-max,naive_context,What is the band gap of O2?,"[rank=1 score=25.3749 doc_id=h1ctx_0008_mpc_0003_incorrect_gap] A noisy retrieved note reports O2 (mp-1180008) with band gap -1.277299999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=25.3749 doc_id=h1ctx_0023_mpc_0008_incorrect_gap] A noisy retrieved note reports O2 (mp-12957) with band gap -1.0933 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.3749 doc_id=h1ctx_0026_mpc_0009_incorrect_gap] A noisy retrieved note reports O2 (mp-2204849) with band gap -2.720399999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.",-1.277299999999999 eV,outdated_or_incorrect,band_gap,[],0.5,qwen_judge,,,qwen_output,,,True,True,True,mpc_0010,band_gap,band_gap,0.0,True,non_negative_band_gap,0.5,0.1341587124088137,0.45
resp_d508083f8eb3350a,rag_mpc_0010_incomplete_stability,task_355689fd135d531d,q_f448d88bbb0b17a8,ctx_25d5abc3f2d4bde5,materials,deepseek_r1_naive,llm_generation,derived_response,deepseek-r1,naive_context,Is O2 thermodynamically stable?,"[rank=1 score=24.7444 doc_id=h1ctx_0008_mpc_0003_incorrect_gap] A noisy retrieved note reports O2 (mp-1180008) with band gap -1.277299999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.7444 doc_id=h1ctx_0023_mpc_0008_incorrect_gap] A noisy retrieved note reports O2 (mp-12957) with band gap -1.0933 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.7444 doc_id=h1ctx_0026_mpc_0009_incorrect_gap] A noisy retrieved note reports O2 (mp-2204849) with band gap -2.720399999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.","O2 has a band gap of -1.277299999999999 eV, -1.0933 eV, and -2.720399999999999 eV.",outdated_or_incorrect,band_gap,[],0.0,qwen_judge,,,qwen_output,,,True,True,True,mpc_0010,stability,band_gap,0.0,True,non_negative_band_gap,0.6666666666666666,0.23300984431452454,0.75
resp_6fed3bff4faa2275,rag_mpc_0010_incomplete_stability,task_355689fd135d531d,q_f448d88bbb0b17a8,ctx_25d5abc3f2d4bde5,materials,local_rag_naive,local_rag,materials_project_derived,local_rule_rag,naive_context,Is O2 thermodynamically stable?,"[rank=1 score=24.7444 doc_id=h1ctx_0008_mpc_0003_incorrect_gap] A noisy retrieved note reports O2 (mp-1180008) with band gap -1.277299999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.7444 doc_id=h1ctx_0023_mpc_0008_incorrect_gap] A noisy retrieved note reports O2 (mp-12957) with band gap -1.0933 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.7444 doc_id=h1ctx_0026_mpc_0009_incorrect_gap] A noisy retrieved note reports O2 (mp-2204849) with band gap -2.720399999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.",The retrieved context is insufficient to establish thermodynamic stability.,outdated_or_incorrect,band_gap,"['cautious_stability_claim', 'valid_chemical_symbols']",,,,,https://materialsproject.org/materials/mp-1180008,,,False,False,False,mpc_0010,stability,stability,1.0,False,,0.2222222222222222,0.10144427746584773,0.2222222222222222
resp_720234e6eadce3df,rag_mpc_0010_incomplete_stability,task_355689fd135d531d,q_f448d88bbb0b17a8,ctx_25d5abc3f2d4bde5,materials,qwen_max_naive,llm_generation,derived_response,qwen-max,naive_context,Is O2 thermodynamically stable?,"[rank=1 score=24.7444 doc_id=h1ctx_0008_mpc_0003_incorrect_gap] A noisy retrieved note reports O2 (mp-1180008) with band gap -1.277299999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.7444 doc_id=h1ctx_0023_mpc_0008_incorrect_gap] A noisy retrieved note reports O2 (mp-12957) with band gap -1.0933 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.7444 doc_id=h1ctx_0026_mpc_0009_incorrect_gap] A noisy retrieved note reports O2 (mp-2204849) with band gap -2.720399999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.","The retrieved context does not provide a direct answer about the thermodynamic stability of O2. The information provided is related to the band gap, which is marked as outdated or incorrect and does not directly indicate stability.",outdated_or_incorrect,band_gap,[],0.5,qwen_judge,,,qwen_output,,,True,True,True,mpc_0010,stability,band_gap,1.0,False,,0.3225806451612903,0.2072222981306907,0.3225806451612903
resp_0a7de5f0433d1417,rag_mpc_0010_incorrect_gap,task_5d6ef1b6e7f3ed49,q_e31bc4c90dcf3410,ctx_1abe5004c39bdc85,materials,deepseek_r1_naive,llm_generation,derived_response,deepseek-r1,naive_context,What is the band gap of O2?,"[rank=1 score=25.3749 doc_id=h1ctx_0008_mpc_0003_incorrect_gap] A noisy retrieved note reports O2 (mp-1180008) with band gap -1.277299999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=25.3749 doc_id=h1ctx_0023_mpc_0008_incorrect_gap] A noisy retrieved note reports O2 (mp-12957) with band gap -1.0933 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.3749 doc_id=h1ctx_0026_mpc_0009_incorrect_gap] A noisy retrieved note reports O2 (mp-2204849) with band gap -2.720399999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.","-1.277299999999999 eV, -1.0933 eV, -2.720399999999999 eV",outdated_or_incorrect,band_gap,[],0.0,qwen_judge,,,qwen_output,,,True,True,True,mpc_0010,band_gap,band_gap,0.0,True,non_negative_band_gap,0.75,0.16907379577641293,0.75
