sample_id,domain,source,question,retrieved_context,answer,document_status,expected_constraints,faithfulness_score,faithfulness_method,faithfulness_notes,generation_tokens,judge_tokens,generation_mode
rag_mpc_0026_current_gap,materials,qwen_output,What is the band gap of N2?,"[rank=1 score=27.5610 doc_id=h1ctx_0077_mpc_0026_incorrect_gap] A noisy retrieved note reports N2 (mp-570747) with band gap -6.739 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=27.5610 doc_id=h1ctx_0239_mpc_0080_incorrect_gap] A noisy retrieved note reports N2 (mp-568584) with band gap -6.9553 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.6131 doc_id=mp_0108] Materials Project reports N2 (mp-570747). Band gap: 6.739 eV. Formation energy per atom: 0.002401956249999 eV/atom. Energy above hull: 0.002401956249999 eV/atom. Stable: False.",6.739 eV,outdated_or_incorrect,,1.0,qwen_judge,"The answer of 6.739 eV for the band gap of N2 is directly supported by the context provided in the third retrieved document, which states 'Materials Project reports N2 (mp-570747). Band gap: 6.739 eV.' The first two documents are marked as outdated or incorrect, so they do not influence the faithfulness score.",399,493,naive_context
rag_mpc_0026_incorrect_gap,materials,qwen_output,What is the band gap of N2?,"[rank=1 score=27.5610 doc_id=h1ctx_0077_mpc_0026_incorrect_gap] A noisy retrieved note reports N2 (mp-570747) with band gap -6.739 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=27.5610 doc_id=h1ctx_0239_mpc_0080_incorrect_gap] A noisy retrieved note reports N2 (mp-568584) with band gap -6.9553 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.6131 doc_id=mp_0108] Materials Project reports N2 (mp-570747). Band gap: 6.739 eV. Formation energy per atom: 0.002401956249999 eV/atom. Energy above hull: 0.002401956249999 eV/atom. Stable: False.",6.739 eV,outdated_or_incorrect,,1.0,qwen_judge,"The answer of 6.739 eV for the band gap of N2 is directly supported by the context provided in the third retrieved document, which states 'Materials Project reports N2 (mp-570747). Band gap: 6.739 eV.' The first two documents are marked as outdated or incorrect, so they do not influence the faithfulness score.",399,493,naive_context
rag_mpc_0026_incomplete_stability,materials,qwen_output,Is N2 thermodynamically stable?,"[rank=1 score=26.9305 doc_id=h1ctx_0077_mpc_0026_incorrect_gap] A noisy retrieved note reports N2 (mp-570747) with band gap -6.739 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=26.9305 doc_id=h1ctx_0239_mpc_0080_incorrect_gap] A noisy retrieved note reports N2 (mp-568584) with band gap -6.9553 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.8806 doc_id=h1ctx_0078_mpc_0026_incomplete_stability] A short retrieved snippet mentions N2 (mp-570747) as stable, but omits formation energy, hull distance, and thermodynamic qualification.","N2 is stable, but the thermodynamic qualification is omitted.",outdated_or_incorrect,,0.5,qwen_judge,"The answer states that N2 is stable, which is partially supported by the context from rank=3, mentioning N2 as stable. However, the context does not provide a specific thermodynamic qualification, and the answer correctly points out this omission. The stability claim is not fully grounded in the given context since it lacks detailed thermodynamic information.",366,443,naive_context
rag_mpc_0027_current_gap,materials,qwen_output,What is the band gap of Si?,"[rank=1 score=25.8113 doc_id=h1ctx_0050_mpc_0017_incorrect_gap] A noisy retrieved note reports Si (mp-1079297) with band gap -0.2735 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=25.8113 doc_id=h1ctx_0080_mpc_0027_incorrect_gap] A noisy retrieved note reports Si (mp-1204046) with band gap -0.15080000000000002 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.8113 doc_id=h1ctx_0113_mpc_0038_incorrect_gap] A noisy retrieved note reports Si (mp-999200) with band gap -0.439799999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.",-0.2735 eV,outdated_or_incorrect,,0.5,qwen_judge,"The answer of -0.2735 eV is directly taken from one of the retrieved contexts, which reports Si (mp-1079297) with a band gap of -0.2735 eV. However, this context is marked as 'outdated_or_incorrect', indicating that the information might not be reliable or accurate. Therefore, while the value is present in the context, it is also flagged as potentially incorrect, leading to a partial support score.",392,507,naive_context
rag_mpc_0027_incorrect_gap,materials,qwen_output,What is the band gap of Si?,"[rank=1 score=25.8113 doc_id=h1ctx_0050_mpc_0017_incorrect_gap] A noisy retrieved note reports Si (mp-1079297) with band gap -0.2735 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=25.8113 doc_id=h1ctx_0080_mpc_0027_incorrect_gap] A noisy retrieved note reports Si (mp-1204046) with band gap -0.15080000000000002 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.8113 doc_id=h1ctx_0113_mpc_0038_incorrect_gap] A noisy retrieved note reports Si (mp-999200) with band gap -0.439799999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.",-0.2735 eV,outdated_or_incorrect,,0.5,qwen_judge,"The answer of -0.2735 eV is directly taken from one of the retrieved contexts, which reports Si (mp-1079297) with a band gap of -0.2735 eV. However, this context is marked as 'outdated_or_incorrect', indicating that the information might not be reliable or accurate. Therefore, while the value is present in the context, it is also flagged as potentially incorrect, leading to a partial support score.",392,507,naive_context
rag_mpc_0027_incomplete_stability,materials,qwen_output,Is Si thermodynamically stable?,"[rank=1 score=25.1808 doc_id=h1ctx_0050_mpc_0017_incorrect_gap] A noisy retrieved note reports Si (mp-1079297) with band gap -0.2735 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=25.1808 doc_id=h1ctx_0080_mpc_0027_incorrect_gap] A noisy retrieved note reports Si (mp-1204046) with band gap -0.15080000000000002 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.1808 doc_id=h1ctx_0113_mpc_0038_incorrect_gap] A noisy retrieved note reports Si (mp-999200) with band gap -0.439799999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.","The retrieved context does not provide information on the thermodynamic stability of Si. It only provides data on the band gap, which is marked as outdated or incorrect.",outdated_or_incorrect,,1.0,qwen_judge,"The answer accurately reflects that the provided context does not contain information about the thermodynamic stability of Si, and it correctly points out that the data on the band gap is marked as outdated or incorrect. The response is fully aligned with the content of the retrieved context.",417,478,naive_context
rag_mpc_0028_current_gap,materials,qwen_output,What is the band gap of Cl2?,"[rank=1 score=28.3246 doc_id=h1ctx_0083_mpc_0028_incorrect_gap] A noisy retrieved note reports Cl2 (mp-570778) with band gap -2.6476 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=26.3662 doc_id=h1ctx_0084_mpc_0028_incomplete_stability] A short retrieved snippet mentions Cl2 (mp-570778) as stable, but omits formation energy, hull distance, and thermodynamic qualification.

[rank=3 score=26.3660 doc_id=mp_0112] Materials Project reports Cl2 (mp-570778). Band gap: 2.6476 eV. Formation energy per atom: 0.072993284374999 eV/atom. Energy above hull: 0.072993284374999 eV/atom. Stable: False.",2.6476 eV,outdated_or_incorrect,,1.0,qwen_judge,"The answer, 2.6476 eV, is directly supported by the context provided in the Materials Project report (rank=3 score=26.3660 doc_id=mp_0112) which states that the band gap for Cl2 (mp-570778) is 2.6476 eV.",396,483,naive_context
rag_mpc_0028_incorrect_gap,materials,qwen_output,What is the band gap of Cl2?,"[rank=1 score=28.3246 doc_id=h1ctx_0083_mpc_0028_incorrect_gap] A noisy retrieved note reports Cl2 (mp-570778) with band gap -2.6476 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=26.3662 doc_id=h1ctx_0084_mpc_0028_incomplete_stability] A short retrieved snippet mentions Cl2 (mp-570778) as stable, but omits formation energy, hull distance, and thermodynamic qualification.

[rank=3 score=26.3660 doc_id=mp_0112] Materials Project reports Cl2 (mp-570778). Band gap: 2.6476 eV. Formation energy per atom: 0.072993284374999 eV/atom. Energy above hull: 0.072993284374999 eV/atom. Stable: False.",2.6476 eV,outdated_or_incorrect,,1.0,qwen_judge,"The answer, 2.6476 eV, is directly supported by the context provided in the Materials Project report (rank=3 score=26.3660 doc_id=mp_0112) which states that the band gap for Cl2 (mp-570778) is 2.6476 eV.",396,483,naive_context
rag_mpc_0028_incomplete_stability,materials,qwen_output,Is Cl2 thermodynamically stable?,"[rank=1 score=27.6941 doc_id=h1ctx_0083_mpc_0028_incorrect_gap] A noisy retrieved note reports Cl2 (mp-570778) with band gap -2.6476 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=26.7151 doc_id=h1ctx_0084_mpc_0028_incomplete_stability] A short retrieved snippet mentions Cl2 (mp-570778) as stable, but omits formation energy, hull distance, and thermodynamic qualification.

[rank=3 score=26.0592 doc_id=mp_0112] Materials Project reports Cl2 (mp-570778). Band gap: 2.6476 eV. Formation energy per atom: 0.072993284374999 eV/atom. Energy above hull: 0.072993284374999 eV/atom. Stable: False.",False,outdated_or_incorrect,,1.0,qwen_judge,"The answer 'False' is directly supported by the retrieved context, specifically from the third document which states that Cl2 (mp-570778) is not stable ('Stable: False').",388,440,naive_context
rag_mpc_0029_current_gap,materials,qwen_output,What is the band gap of H2?,"[rank=1 score=26.5640 doc_id=h1ctx_0086_mpc_0029_incorrect_gap] A noisy retrieved note reports H2 (mp-2739136) with band gap -10.5108 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=26.5640 doc_id=h1ctx_0092_mpc_0031_incorrect_gap] A noisy retrieved note reports H2 (mp-632172) with band gap -9.328899999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=26.5640 doc_id=h1ctx_0104_mpc_0035_incorrect_gap] A noisy retrieved note reports H2 (mp-632291) with band gap -8.8499 eV. This note is intentionally marked for human review as outdated_or_incorrect.",-10.5108 eV,outdated_or_incorrect,,0.5,qwen_judge,"The answer of -10.5108 eV for the band gap of H2 is directly supported by one of the retrieved contexts. However, all three contexts are marked as 'outdated_or_incorrect' and intended for human review, which indicates that the information provided may not be reliable. Given this, the answer is partially supported by the context but with a significant caveat regarding the accuracy of the source.",384,482,naive_context
rag_mpc_0029_incorrect_gap,materials,qwen_output,What is the band gap of H2?,"[rank=1 score=26.5640 doc_id=h1ctx_0086_mpc_0029_incorrect_gap] A noisy retrieved note reports H2 (mp-2739136) with band gap -10.5108 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=26.5640 doc_id=h1ctx_0092_mpc_0031_incorrect_gap] A noisy retrieved note reports H2 (mp-632172) with band gap -9.328899999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=26.5640 doc_id=h1ctx_0104_mpc_0035_incorrect_gap] A noisy retrieved note reports H2 (mp-632291) with band gap -8.8499 eV. This note is intentionally marked for human review as outdated_or_incorrect.",-10.5108 eV,outdated_or_incorrect,,0.5,qwen_judge,"The answer of -10.5108 eV for the band gap of H2 is directly supported by one of the retrieved contexts. However, all three contexts are marked as 'outdated_or_incorrect' and intended for human review, which indicates that the information provided may not be reliable. Given this, the answer is partially supported by the context but with a significant caveat regarding the accuracy of the source.",384,482,naive_context
